Coalition,t (event index),Shapley Value,Entity
Sum of contribution of events > t,0,0.0,163362
Sum of contribution of events ≤ t,0,0.4256656765937805,163362
Sum of contribution of events > t,-1,0.4256656765937805,163362
Sum of contribution of events ≤ t,-1,0.0,163362
Sum of contribution of events > t,0,0.0,134301
Sum of contribution of events ≤ t,0,0.5692430436611176,134301
Sum of contribution of events > t,-1,-0.012692555785179138,134301
Sum of contribution of events ≤ t,-1,0.5819355994462967,134301
Sum of contribution of events > t,-2,-0.0433281734585762,134301
Sum of contribution of events ≤ t,-2,0.6125712171196938,134301
Sum of contribution of events > t,-3,0.5692430436611176,134301
Sum of contribution of events ≤ t,-3,0.0,134301
Sum of contribution of events > t,0,0.0,129119
Sum of contribution of events ≤ t,0,0.40355753898620605,129119
Sum of contribution of events > t,-1,0.40355753898620605,129119
Sum of contribution of events ≤ t,-1,0.0,129119
Sum of contribution of events > t,0,0.0,161204
Sum of contribution of events ≤ t,0,0.37253186106681824,161204
Sum of contribution of events > t,-1,-0.0729072242975235,161204
Sum of contribution of events ≤ t,-1,0.44543908536434174,161204
Sum of contribution of events > t,-2,-0.08799184858798981,161204
Sum of contribution of events ≤ t,-2,0.46052370965480804,161204
Sum of contribution of events > t,-3,0.37253186106681824,161204
Sum of contribution of events ≤ t,-3,0.0,161204
Sum of contribution of events > t,0,0.0,179631
Sum of contribution of events ≤ t,0,0.4788370728492737,179631
Sum of contribution of events > t,-1,-0.02697010338306427,179631
Sum of contribution of events ≤ t,-1,0.505807176232338,179631
Sum of contribution of events > t,-2,-0.033739104866981506,179631
Sum of contribution of events ≤ t,-2,0.5125761777162552,179631
Sum of contribution of events > t,-3,-0.03277571499347687,179631
Sum of contribution of events ≤ t,-3,0.5116127878427505,179631
Sum of contribution of events > t,-4,0.4788370728492737,179631
Sum of contribution of events ≤ t,-4,0.0,179631
Sum of contribution of events > t,0,0.0,106152
Sum of contribution of events ≤ t,0,0.31190139055252075,106152
Sum of contribution of events > t,-1,-0.04724273085594177,106152
Sum of contribution of events ≤ t,-1,0.3591441214084625,106152
Sum of contribution of events > t,-2,-0.07813200354576111,106152
Sum of contribution of events ≤ t,-2,0.39003339409828186,106152
Sum of contribution of events > t,-3,0.11835798621177673,106152
Sum of contribution of events ≤ t,-3,0.19354340434074402,106152
Sum of contribution of events > t,-4,0.0867438018321991,106152
Sum of contribution of events ≤ t,-4,0.22515758872032166,106152
Sum of contribution of events > t,-5,0.08115166425704956,106152
Sum of contribution of events ≤ t,-5,0.2307497262954712,106152
Sum of contribution of events > t,-6,0.0686088502407074,106152
Sum of contribution of events ≤ t,-6,0.24329254031181335,106152
Sum of contribution of events > t,-7,0.31190139055252075,106152
Sum of contribution of events ≤ t,-7,0.0,106152
Sum of contribution of events > t,0,0.0,148470
Sum of contribution of events ≤ t,0,0.3235170841217041,148470
Sum of contribution of events > t,-1,-0.0062156617641448975,148470
Sum of contribution of events ≤ t,-1,0.329732745885849,148470
Sum of contribution of events > t,-2,0.06558814644813538,148470
Sum of contribution of events ≤ t,-2,0.2579289376735687,148470
Sum of contribution of events > t,-3,0.05367240309715271,148470
Sum of contribution of events ≤ t,-3,0.2698446810245514,148470
Sum of contribution of events > t,-4,0.13035041093826294,148470
Sum of contribution of events ≤ t,-4,0.19316667318344116,148470
Sum of contribution of events > t,-5,0.0978178083896637,148470
Sum of contribution of events ≤ t,-5,0.2256992757320404,148470
Sum of contribution of events > t,-6,0.09428882598876953,148470
Sum of contribution of events ≤ t,-6,0.22922825813293457,148470
Sum of contribution of events > t,-7,0.3235170841217041,148470
Sum of contribution of events ≤ t,-7,0.0,148470
Sum of contribution of events > t,0,-1.4901161193847656e-08,135332
Sum of contribution of events ≤ t,0,0.06724874675273895,135332
Sum of contribution of events > t,-1,0.008474886417388916,135332
Sum of contribution of events ≤ t,-1,0.05877384543418884,135332
Sum of contribution of events > t,-2,0.33178819715976715,135332
Sum of contribution of events ≤ t,-2,-0.2645394653081894,135332
Sum of contribution of events > t,-3,0.34276964515447617,135332
Sum of contribution of events ≤ t,-3,-0.2755209133028984,135332
Sum of contribution of events > t,-4,0.06724874675273895,135332
Sum of contribution of events ≤ t,-4,-1.4901161193847656e-08,135332
Sum of contribution of events > t,0,0.0,197638
Sum of contribution of events ≤ t,0,0.6217789351940155,197638
Sum of contribution of events > t,-1,-0.003648519515991211,197638
Sum of contribution of events ≤ t,-1,0.6254274547100067,197638
Sum of contribution of events > t,-2,-0.0025864988565444946,197638
Sum of contribution of events ≤ t,-2,0.62436543405056,197638
Sum of contribution of events > t,-3,0.6217789351940155,197638
Sum of contribution of events ≤ t,-3,0.0,197638
Sum of contribution of events > t,0,0.0,142961
Sum of contribution of events ≤ t,0,0.5916132032871246,142961
Sum of contribution of events > t,-1,-0.0304056778550148,142961
Sum of contribution of events ≤ t,-1,0.6220188811421394,142961
Sum of contribution of events > t,-2,0.5916132032871246,142961
Sum of contribution of events ≤ t,-2,0.0,142961
Sum of contribution of events > t,0,0.0,148749
Sum of contribution of events ≤ t,0,0.5250984132289886,148749
Sum of contribution of events > t,-1,0.20303846895694733,148749
Sum of contribution of events ≤ t,-1,0.3220599442720413,148749
Sum of contribution of events > t,-2,0.19771535694599152,148749
Sum of contribution of events ≤ t,-2,0.32738305628299713,148749
Sum of contribution of events > t,-3,0.5250984132289886,148749
Sum of contribution of events ≤ t,-3,0.0,148749
Sum of contribution of events > t,0,0.0,196151
Sum of contribution of events ≤ t,0,0.32417070865631104,196151
Sum of contribution of events > t,-1,-0.007807672023773193,196151
Sum of contribution of events ≤ t,-1,0.33197838068008423,196151
Sum of contribution of events > t,-2,-0.05365699529647827,196151
Sum of contribution of events ≤ t,-2,0.3778277039527893,196151
Sum of contribution of events > t,-3,-0.07899992167949677,196151
Sum of contribution of events ≤ t,-3,0.4031706303358078,196151
Sum of contribution of events > t,-4,-0.11803825199604034,196151
Sum of contribution of events ≤ t,-4,0.4422089606523514,196151
Sum of contribution of events > t,-5,-0.15550097823143005,196151
Sum of contribution of events ≤ t,-5,0.4796716868877411,196151
Sum of contribution of events > t,-6,-0.17758651077747345,196151
Sum of contribution of events ≤ t,-6,0.5017572194337845,196151
Sum of contribution of events > t,-7,0.32417070865631104,196151
Sum of contribution of events ≤ t,-7,0.0,196151
Sum of contribution of events > t,0,0.0,145305
Sum of contribution of events ≤ t,0,0.532788872718811,145305
Sum of contribution of events > t,-1,0.22057875990867615,145305
Sum of contribution of events ≤ t,-1,0.3122101128101349,145305
Sum of contribution of events > t,-2,0.20468670129776,145305
Sum of contribution of events ≤ t,-2,0.328102171421051,145305
Sum of contribution of events > t,-3,0.2064450979232788,145305
Sum of contribution of events ≤ t,-3,0.3263437747955322,145305
Sum of contribution of events > t,-4,0.532788872718811,145305
Sum of contribution of events ≤ t,-4,0.0,145305
Sum of contribution of events > t,0,-2.9802322387695312e-08,149237
Sum of contribution of events ≤ t,0,0.6171019673347473,149237
Sum of contribution of events > t,-1,-0.032184161245822906,149237
Sum of contribution of events ≤ t,-1,0.6492860987782478,149237
Sum of contribution of events > t,-2,0.6171019673347473,149237
Sum of contribution of events ≤ t,-2,-2.9802322387695312e-08,149237
Sum of contribution of events > t,0,0.0,114752
Sum of contribution of events ≤ t,0,0.46201446652412415,114752
Sum of contribution of events > t,-1,0.005315065383911133,114752
Sum of contribution of events ≤ t,-1,0.456699401140213,114752
Sum of contribution of events > t,-2,0.022007346153259277,114752
Sum of contribution of events ≤ t,-2,0.44000712037086487,114752
Sum of contribution of events > t,-3,0.46201446652412415,114752
Sum of contribution of events ≤ t,-3,0.0,114752
Sum of contribution of events > t,0,0.0,156517
Sum of contribution of events ≤ t,0,0.33748531341552734,156517
Sum of contribution of events > t,-1,-0.010547101497650146,156517
Sum of contribution of events ≤ t,-1,0.3480324149131775,156517
Sum of contribution of events > t,-2,-0.0187750905752182,156517
Sum of contribution of events ≤ t,-2,0.35626040399074554,156517
Sum of contribution of events > t,-3,-0.08875899016857147,156517
Sum of contribution of events ≤ t,-3,0.4262443035840988,156517
Sum of contribution of events > t,-4,-0.145833358168602,156517
Sum of contribution of events ≤ t,-4,0.48331867158412933,156517
Sum of contribution of events > t,-5,-0.13841569423675537,156517
Sum of contribution of events ≤ t,-5,0.4759010076522827,156517
Sum of contribution of events > t,-6,0.33748531341552734,156517
Sum of contribution of events ≤ t,-6,0.0,156517
Sum of contribution of events > t,0,0.0,120663
Sum of contribution of events ≤ t,0,0.20770317316055298,120663
Sum of contribution of events > t,-1,-0.00945863127708435,120663
Sum of contribution of events ≤ t,-1,0.21716180443763733,120663
Sum of contribution of events > t,-2,0.20770317316055298,120663
Sum of contribution of events ≤ t,-2,0.0,120663
Sum of contribution of events > t,0,0.0,167462
Sum of contribution of events ≤ t,0,0.5370239019393921,167462
Sum of contribution of events > t,-1,-0.01500140130519867,167462
Sum of contribution of events ≤ t,-1,0.5520253032445908,167462
Sum of contribution of events > t,-2,-0.0723041296005249,167462
Sum of contribution of events ≤ t,-2,0.609328031539917,167462
Sum of contribution of events > t,-3,-0.012968376278877258,167462
Sum of contribution of events ≤ t,-3,0.5499922782182693,167462
Sum of contribution of events > t,-4,0.5370239019393921,167462
Sum of contribution of events ≤ t,-4,0.0,167462
Sum of contribution of events > t,0,0.0,165212
Sum of contribution of events ≤ t,0,0.5755056142807007,165212
Sum of contribution of events > t,-1,0.006498783826828003,165212
Sum of contribution of events ≤ t,-1,0.5690068304538727,165212
Sum of contribution of events > t,-2,-0.03881998360157013,165212
Sum of contribution of events ≤ t,-2,0.6143255978822708,165212
Sum of contribution of events > t,-3,-0.03245826065540314,165212
Sum of contribution of events ≤ t,-3,0.6079638749361038,165212
Sum of contribution of events > t,-4,0.5755056142807007,165212
Sum of contribution of events ≤ t,-4,0.0,165212
Sum of contribution of events > t,0,0.0,156024
Sum of contribution of events ≤ t,0,0.0073469579219818115,156024
Sum of contribution of events > t,-1,0.0073469579219818115,156024
Sum of contribution of events ≤ t,-1,0.0,156024
Sum of contribution of events > t,0,0.0,199250
Sum of contribution of events ≤ t,0,0.44701579213142395,199250
Sum of contribution of events > t,-1,-0.005041465163230896,199250
Sum of contribution of events ≤ t,-1,0.45205725729465485,199250
Sum of contribution of events > t,-2,0.44701579213142395,199250
Sum of contribution of events ≤ t,-2,0.0,199250
Sum of contribution of events > t,0,0.0,194788
Sum of contribution of events ≤ t,0,0.4258989095687866,194788
Sum of contribution of events > t,-1,-0.017048567533493042,194788
Sum of contribution of events ≤ t,-1,0.44294747710227966,194788
Sum of contribution of events > t,-2,-0.05177336931228638,194788
Sum of contribution of events ≤ t,-2,0.477672278881073,194788
Sum of contribution of events > t,-3,0.11860188841819763,194788
Sum of contribution of events ≤ t,-3,0.307297021150589,194788
Sum of contribution of events > t,-4,0.09358808398246765,194788
Sum of contribution of events ≤ t,-4,0.33231082558631897,194788
Sum of contribution of events > t,-5,0.09788104891777039,194788
Sum of contribution of events ≤ t,-5,0.32801786065101624,194788
Sum of contribution of events > t,-6,0.4258989095687866,194788
Sum of contribution of events ≤ t,-6,0.0,194788
Sum of contribution of events > t,0,0.0,134916
Sum of contribution of events ≤ t,0,0.3660065233707428,134916
Sum of contribution of events > t,-1,-0.006787806749343872,134916
Sum of contribution of events ≤ t,-1,0.37279433012008667,134916
Sum of contribution of events > t,-2,0.3660065233707428,134916
Sum of contribution of events ≤ t,-2,0.0,134916
Sum of contribution of events > t,0,0.0,125414
Sum of contribution of events ≤ t,0,0.4636836051940918,125414
Sum of contribution of events > t,-1,-0.02274550497531891,125414
